Customer_id,Transaction_date,Year,Month,Quarter,Weekday,Total_amount
2710,2021-12-09,2021,12,4,3,6.54534966033442
900,2023-07-27,2023,7,3,3,6.311734809152915
295,2023-09-03,2023,9,3,6,6.326149473155099
2003,2020-08-29,2020,8,3,5,5.968707559985366
2599,2020-03-18,2020,3,1,2,6.230481447578482
274,2020-03-04,2020,3,1,2,5.25227342804663
172,2023-02-06,2023,2,1,0,4.394449154672439
2778,2020-09-19,2020,9,3,5,6.19644412779452
2169,2020-06-04,2020,6,2,3,6.39024066706535
1480,2021-11-12,2021,11,4,4,4.356708826689592
705,2020-11-16,2020,11,4,0,5.43372200355424
1678,2022-03-28,2022,3,1,0,6.18826412308259
1260,2023-08-30,2023,8,3,2,5.0369526024136295
2004,2022-09-05,2022,9,3,0,5.746203190540153
1501,2020-10-26,2020,10,4,0,6.5638555265321274
114,2023-07-20,2023,7,3,3,5.313205979041787
1649,2020-02-09,2020,2,1,6,7.023758954738443
2054,2022-12-14,2022,12,4,2,5.771441123130016
2083,2020-04-20,2020,4,2,0,4.532599493153256
1790,2021-12-22,2021,12,4,2,6.78332520060396
2524,2020-08-03,2020,8,3,0,4.634728988229636
205,2021-12-03,2021,12,4,4,5.771441123130016
280,2022-09-27,2022,9,3,1,5.932245187448011
2751,2021-11-03,2021,11,4,2,5.247024072160486
1236,2023-08-13,2023,8,3,6,6.970730078143525
1175,2022-09-29,2022,9,3,3,6.56244409369372
1665,2023-01-07,2023,1,1,5,6.8679744089702925
2879,2021-03-24,2021,3,1,2,5.214935757608986
468,2021-07-19,2021,7,3,0,5.017279836814924
1773,2022-05-11,2022,5,2,2,5.545177444479562
1378,2022-12-18,2022,12,4,6,4.976733742420574
1261,2020-11-24,2020,11,4,1,3.367295829986474
2939,2021-05-24,2021,5,2,0,5.973809611869261
2258,2023-09-24,2023,9,3,6,6.602587892189336
257,2020-04-03,2020,4,2,4,5.135798437050262
1567,2022-03-30,2022,3,1,2,3.8501476017100584
479,2022-05-21,2022,5,2,5,6.499787040655854
2226,2022-10-15,2022,10,4,5,4.442651256490317
2590,2021-05-28,2021,5,2,4,6.501289670540389
1805,2020-09-17,2020,9,3,3,7.0825485693553
1425,2023-01-26,2023,1,1,3,6.709304340258298
1982,2022-11-14,2022,11,4,0,5.717027701406222
2669,2021-04-23,2021,4,2,4,4.110873864173311
2376,2020-07-06,2020,7,3,0,6.111467339502679
376,2020-09-25,2020,9,3,4,4.787491742782046
2076,2022-04-20,2022,4,2,2,6.144185634125646
2460,2023-02-25,2023,2,1,5,6.666956792429207
1213,2022-06-25,2022,6,2,5,5.521460917862246
1654,2023-02-24,2023,2,1,4,5.918893854273146
468,2020-01-15,2020,1,1,2,5.755742213586912
461,2021-05-29,2021,5,2,5,6.709304340258298
2304,2020-07-12,2020,7,3,6,6.3473892096560105
2344,2022-11-30,2022,11,4,2,5.53338948872752
920,2021-08-16,2021,8,3,0,6.493753839851686
2032,2022-06-20,2022,6,2,0,5.081404364984463
223,2020-02-18,2020,2,1,1,6.3818160174060985
1097,2020-03-10,2020,3,1,1,5.564520407322694
1158,2021-08-13,2021,8,3,4,5.407171771460119
2874,2020-11-13,2020,11,4,4,5.564520407322694
2216,2022-06-20,2022,6,2,0,4.110873864173311
1646,2022-02-08,2022,2,1,1,6.480044561926653
1150,2022-03-29,2022,3,1,1,6.075346031088684
254,2022-01-10,2022,1,1,0,5.942799375126701
1621,2022-10-08,2022,10,4,5,7.040536390215956
1178,2021-01-16,2021,1,1,5,6.194405391104672
964,2020-09-16,2020,9,3,2,5.82600010738045
2496,2021-08-02,2021,8,3,0,6.194405391104672
1163,2023-11-08,2023,11,4,2,6.0063531596017325
1381,2022-08-30,2022,8,3,1,6.880384082186005
1448,2021-01-22,2021,1,1,4,6.692083742506628
2412,2021-02-23,2021,2,1,1,5.017279836814924
2635,2023-08-26,2023,8,3,5,6.516193076042964
1738,2022-07-28,2022,7,3,3,6.555356891810665
708,2020-02-23,2020,2,1,6,4.718498871295094
2105,2022-11-09,2022,11,4,2,6.2766434893416445
1910,2020-10-01,2020,10,4,3,5.220355825078324
1558,2021-10-27,2021,10,4,2,5.746203190540153
2741,2023-08-19,2023,8,3,5,5.855071922202427
2761,2023-03-19,2023,3,1,6,6.150602768446279
1838,2023-07-28,2023,7,3,4,6.639875833826536
2430,2021-01-20,2021,1,1,2,4.605170185988092
2313,2021-11-07,2021,11,4,6,7.040536390215956
1685,2021-11-25,2021,11,4,3,5.2832037287379885
1365,2020-03-05,2020,3,1,3,5.752572638825633
2595,2022-12-10,2022,12,4,5,3.871201010907891
335,2023-07-01,2023,7,3,5,6.298949246855942
2558,2021-09-12,2021,9,3,6,5.932245187448011
722,2020-01-11,2020,1,1,5,4.983606621708336
2733,2021-01-19,2021,1,1,1,7.007600613951853
2695,2022-09-03,2022,9,3,5,4.31748811353631
127,2020-05-23,2020,5,2,5,6.077642243349034
1031,2022-06-23,2022,6,2,3,6.447305862541213
1520,2020-10-31,2020,10,4,5,6.53813982376767
1460,2020-07-20,2020,7,3,0,4.174387269895637
1629,2021-10-31,2021,10,4,6,5.278114659230517
2140,2023-09-07,2023,9,3,3,6.226536669287466
624,2020-08-19,2020,8,3,2,4.204692619390966
2424,2022-01-12,2022,1,1,2,4.6443908991413725
2538,2022-11-14,2022,11,4,0,6.628041376179533
1147,2020-09-13,2020,9,3,6,6.124683390894205
1761,2020-05-06,2020,5,2,2,6.293419278846481
2561,2022-08-28,2022,8,3,6,6.985641817639208
2144,2022-12-12,2022,12,4,0,5.560681631015528
1311,2021-12-21,2021,12,4,1,4.143134726391533
1926,2020-11-08,2020,11,4,6,6.530877627725885
2856,2023-01-10,2023,1,1,1,6.293419278846481
1630,2021-02-13,2021,2,1,5,6.1070228877422545
2886,2023-01-18,2023,1,1,2,6.300785794663244
846,2020-04-29,2020,4,2,2,5.771441123130016
1777,2021-03-30,2021,3,1,1,6.532334292222349
292,2020-09-12,2020,9,3,5,5.056245805348308
2772,2021-06-13,2021,6,2,6,5.187385805840755
1655,2023-08-17,2023,8,3,3,5.973809611869261
1159,2020-07-26,2020,7,3,6,4.02535169073515
925,2022-03-29,2022,3,1,1,5.855071922202427
1618,2020-10-12,2020,10,4,0,6.240275845170769
1701,2021-04-21,2021,4,2,2,4.04305126783455
1024,2022-10-19,2022,10,4,2,4.983606621708336
2932,2020-04-28,2020,4,2,1,4.574710978503383
2432,2023-08-17,2023,8,3,3,5.298317366548036
1428,2022-04-25,2022,4,2,0,4.204692619390966
1738,2021-08-20,2021,8,3,4,4.204692619390966
344,2021-12-25,2021,12,4,5,5.43372200355424
1407,2021-11-01,2021,11,4,0,6.883462586413092
1336,2020-12-27,2020,12,4,6,6.904750769961838
1651,2023-04-01,2023,4,2,5,5.8805329864007
2237,2023-09-01,2023,9,3,4,4.74493212836325
1695,2022-07-05,2022,7,3,1,5.43372200355424
945,2020-05-05,2020,5,2,1,5.278114659230517
412,2022-03-29,2022,3,1,1,5.262690188904886
2161,2021-08-28,2021,8,3,5,5.746203190540153
2055,2022-12-24,2022,12,4,5,3.8501476017100584
2862,2023-03-08,2023,3,1,2,6.692083742506628
2403,2022-12-15,2022,12,4,3,5.198497031265826
2424,2020-11-13,2020,11,4,4,5.442417710521793
2333,2021-04-16,2021,4,2,4,7.065613363597717
2938,2023-12-09,2023,12,4,5,6.169610732491456
419,2022-09-03,2022,9,3,5,5.231108616854587
1164,2022-05-23,2022,5,2,0,6.226536669287466
372,2020-04-15,2020,4,2,2,6.408528791059498
1271,2022-03-23,2022,3,1,2,5.998936561946683
1312,2023-04-10,2023,4,2,0,5.802118375377063
860,2023-07-19,2023,7,3,2,5.3981627015177525
2727,2020-04-03,2020,4,2,4,4.248495242049359
2447,2023-05-21,2023,5,2,6,5.564520407322694
1263,2023-11-04,2023,11,4,5,7.065613363597717
483,2023-07-16,2023,7,3,6,6.470799503782602
1484,2023-05-22,2023,5,2,0,5.720311776607412
2095,2022-04-27,2022,4,2,2,6.621405651764134
1162,2020-04-06,2020,4,2,0,5.351858133476067
1168,2023-06-10,2023,6,2,5,5.093750200806762
2848,2021-07-06,2021,7,3,1,6.278521424165844
1700,2023-07-30,2023,7,3,6,6.692083742506628
2494,2021-03-25,2021,3,1,3,5.666426688112432
2786,2023-01-15,2023,1,1,6,5.579729825986222
2936,2021-11-23,2021,11,4,1,6.61338421837956
279,2022-01-16,2022,1,1,6,4.859812404361672
1005,2021-04-11,2021,4,2,6,6.428105272684596
2135,2022-07-01,2022,7,3,4,7.2399325913204695
1576,2023-10-12,2023,10,4,3,6.716594773520978
1572,2021-09-14,2021,9,3,1,6.22455842927536
1378,2021-03-03,2021,3,1,2,4.844187086458591
2251,2020-06-27,2020,6,2,5,7.145196134997171
2391,2021-04-24,2021,4,2,5,4.51085950651685
672,2023-01-04,2023,1,1,2,6.481577129276431
765,2022-01-23,2022,1,1,6,4.7535901911063645
711,2023-02-02,2023,2,1,3,5.707110264748875
1642,2022-01-19,2022,1,1,2,6.042632833682381
1433,2022-06-17,2022,6,2,4,4.605170185988092
512,2021-01-20,2021,1,1,2,5.003946305945459
1662,2023-06-08,2023,6,2,3,6.501289670540389
2806,2023-06-12,2023,6,2,0,5.442417710521793
2854,2022-12-20,2022,12,4,1,4.890349128221754
2795,2022-05-03,2022,5,2,1,6.486160788944089
296,2021-05-08,2021,5,2,5,6.836259277277067
2135,2023-10-08,2023,10,4,6,5.3230099791384085
1314,2021-12-24,2021,12,4,4,4.90527477843843
665,2023-12-07,2023,12,4,3,4.859812404361672
1302,2021-04-15,2021,4,2,3,3.1354942159291497
561,2023-05-27,2023,5,2,5,5.262690188904886
1215,2022-12-07,2022,12,4,2,5.293304824724492
1043,2023-05-23,2023,5,2,1,6.546785410760524
1551,2023-12-25,2023,12,4,0,5.262690188904886
1851,2020-07-21,2020,7,3,1,5.459585514144159
1807,2022-03-27,2022,3,1,6,5.521460917862246
1032,2022-12-26,2022,12,4,0,6.315358001522335
148,2021-11-23,2021,11,4,1,5.081404364984463
2777,2023-08-10,2023,8,3,3,6.0063531596017325
1650,2021-12-29,2021,12,4,2,6.013715156042802
421,2020-09-08,2020,9,3,1,6.582025138892826
773,2022-06-06,2022,6,2,0,4.442651256490317
1527,2020-10-02,2020,10,4,4,6.61338421837956
1297,2022-05-22,2022,5,2,6,6.842683282238422
2571,2021-04-08,2021,4,2,3,6.660575149839686
1471,2020-10-26,2020,10,4,0,6.0063531596017325
542,2023-03-10,2023,3,1,4,5.241747015059643
1300,2021-06-13,2021,6,2,6,6.150602768446279
252,2020-02-08,2020,2,1,5,5.968707559985366
552,2022-04-10,2022,4,2,6,4.6443908991413725
350,2020-05-04,2020,5,2,0,4.882801922586371
1137,2022-06-20,2022,6,2,0,6.799055862058796
209,2022-06-14,2022,6,2,1,6.639875833826536
2807,2022-02-08,2022,2,1,1,4.9344739331306915
2650,2020-11-23,2020,11,4,0,6.803505257608338
531,2020-07-31,2020,7,3,4,5.44673737166631
2691,2021-09-20,2021,9,3,0,2.772588722239781
510,2021-06-24,2021,6,2,3,5.056245805348308
1185,2022-07-15,2022,7,3,4,5.713732805509369
1196,2020-02-12,2020,2,1,2,6.881411303642535
2584,2020-10-29,2020,10,4,3,6.0063531596017325
932,2023-10-03,2023,10,4,1,5.831882477283517
1547,2022-10-03,2022,10,4,0,6.20050917404269
2534,2023-05-18,2023,5,2,3,4.406719247264253
135,2022-06-28,2022,6,2,1,6.22455842927536
2883,2020-06-03,2020,6,2,2,6.928537818164665
1663,2021-03-18,2021,3,1,3,4.61512051684126
356,2023-07-08,2023,7,3,5,5.579729825986222
2087,2021-11-16,2021,11,4,1,5.655991810819852
1932,2021-06-24,2021,6,2,3,4.574710978503383
547,2021-12-11,2021,12,4,5,5.666426688112432
2164,2020-07-12,2020,7,3,6,4.442651256490317
1222,2022-10-27,2022,10,4,3,5.53338948872752
2808,2021-10-25,2021,10,4,0,6.2324480165505225
2337,2021-11-25,2021,11,4,3,4.532599493153256
655,2020-06-30,2020,6,2,1,5.808142489980444
2942,2020-08-26,2020,8,3,2,6.964135612418245
897,2021-10-18,2021,10,4,0,6.2324480165505225
1912,2020-09-27,2020,9,3,6,3.8918202981106265
1979,2022-11-24,2022,11,4,3,6.206575926724928
846,2022-01-29,2022,1,1,5,6.226536669287466
2401,2022-11-14,2022,11,4,0,5.351858133476067
929,2023-06-24,2023,6,2,5,5.176149732573829
2732,2023-06-06,2023,6,2,1,6.628041376179533
1499,2020-10-22,2020,10,4,3,6.246106765481563
1805,2020-10-26,2020,10,4,0,3.784189633918261
1633,2023-07-11,2023,7,3,1,6.0063531596017325
328,2021-05-20,2021,5,2,3,3.4965075614664802
2543,2023-08-16,2023,8,3,2,5.049856007249537
2465,2021-06-18,2021,6,2,4,5.231108616854587
1996,2020-04-01,2020,4,2,2,6.683360945766275
1560,2021-05-14,2021,5,2,4,4.8283137373023015
380,2023-02-10,2023,2,1,4,6.86171134048073
1217,2020-07-26,2020,7,3,6,4.51085950651685
539,2021-05-27,2021,5,2,3,4.624972813284271
1934,2020-05-20,2020,5,2,2,6.803505257608338
2185,2021-05-05,2021,5,2,2,5.030437921392435
2206,2022-04-25,2022,4,2,0,6.077642243349034
2977,2023-02-26,2023,2,1,6,3.295836866004329
127,2020-04-05,2020,4,2,6,5.541263545158426
936,2022-05-24,2022,5,2,1,6.056784013228625
2975,2023-09-13,2023,9,3,2,6.814542897259958
618,2022-06-22,2022,6,2,2,5.652489180268651
2059,2020-09-03,2020,9,3,3,5.579729825986222
1820,2023-03-01,2023,3,1,2,5.53338948872752
1586,2023-01-13,2023,1,1,4,4.90527477843843
1126,2021-05-12,2021,5,2,2,6.150602768446279
392,2022-11-26,2022,11,4,5,6.398594934535208
1036,2023-04-12,2023,4,2,2,5.442417710521793
519,2022-05-10,2022,5,2,1,6.089044875446846
606,2023-12-12,2023,12,4,1,6.300785794663244
2654,2020-01-29,2020,1,1,2,5.937536205082426
492,2023-11-27,2023,11,4,0,5.808142489980444
769,2021-06-04,2021,6,2,4,6.206575926724928
1626,2023-06-14,2023,6,2,2,6.974478911025045
1546,2021-10-20,2021,10,4,2,6.759255270663693
2968,2023-04-22,2023,4,2,5,5.135798437050262
2999,2022-10-13,2022,10,4,3,6.806829360392176
1161,2021-05-07,2021,5,2,4,6.077642243349034
2256,2020-11-16,2020,11,4,0,5.926926025970411
781,2021-12-22,2021,12,4,2,4.59511985013459
1990,2020-10-17,2020,10,4,5,6.591673732008658
184,2023-01-07,2023,1,1,5,5.318119993844216
896,2023-08-24,2023,8,3,3,5.075173815233827
1913,2021-06-04,2021,6,2,4,5.225746673713202
738,2021-10-06,2021,10,4,2,5.056245805348308
604,2023-12-24,2023,12,4,6,6.601230118728877
357,2023-12-18,2023,12,4,0,5.081404364984463
593,2022-04-30,2022,4,2,5,6.957497370876951
2901,2022-10-11,2022,10,4,1,5.407171771460119
2035,2020-11-09,2020,11,4,0,5.953243334287785
329,2020-08-28,2020,8,3,4,4.859812404361672
1332,2021-05-24,2021,5,2,0,4.7535901911063645
2440,2022-12-21,2022,12,4,2,6.398594934535208
1685,2022-05-10,2022,5,2,1,6.566672429803241
2296,2023-08-19,2023,8,3,5,5.501258210544727
1117,2023-11-11,2023,11,4,5,5.298317366548036
183,2020-08-12,2020,8,3,2,5.765191102784844
883,2023-03-28,2023,3,1,1,5.056245805348308
566,2021-07-24,2021,7,3,5,5.231108616854587
1748,2023-11-07,2023,11,4,1,6.582025138892826
870,2021-12-26,2021,12,4,6,5.631211781821365
2154,2022-01-08,2022,1,1,5,4.532599493153256
2578,2020-03-25,2020,3,1,2,5.37989735354046
2516,2022-05-02,2022,5,2,0,6.3578422665081
644,2022-06-20,2022,6,2,0,3.8918202981106265
615,2021-02-17,2021,2,1,2,6.263398262591624
585,2022-12-16,2022,12,4,4,3.9889840465642745
1877,2023-11-15,2023,11,4,2,6.39024066706535
1118,2023-12-22,2023,12,4,4,6.734591659972948
1941,2020-09-24,2020,9,3,3,5.713732805509369
928,2022-08-23,2022,8,3,1,6.582025138892826
195,2022-12-28,2022,12,4,2,5.327876168789581
2810,2020-03-30,2020,3,1,0,6.555356891810665
1078,2023-03-04,2023,3,1,5,5.736572297479192
314,2022-04-03,2022,4,2,6,4.1588830833596715
584,2021-11-05,2021,11,4,4,3.5263605246161616
1449,2022-09-10,2022,9,3,5,5.003946305945459
149,2023-09-29,2023,9,3,4,4.859812404361672
581,2021-08-20,2021,8,3,4,5.484796933490655
260,2023-07-12,2023,7,3,2,5.545177444479562
580,2023-08-25,2023,8,3,4,5.8805329864007
356,2022-11-08,2022,11,4,1,5.231108616854587
901,2020-07-06,2020,7,3,0,6.226536669287466
1396,2022-03-13,2022,3,1,6,6.226536669287466
144,2021-07-29,2021,7,3,3,4.955827057601261
2089,2020-08-26,2020,8,3,2,3.091042453358316
1896,2020-08-06,2020,8,3,3,6.2324480165505225
567,2020-12-09,2020,12,4,2,5.459585514144159
2114,2021-08-07,2021,8,3,5,5.921578419643816
253,2021-08-12,2021,8,3,3,5.918893854273146
2286,2023-12-20,2023,12,4,2,4.356708826689592
2777,2021-02-24,2021,2,1,2,6.07073772800249
1202,2020-11-25,2020,11,4,2,6.7912214627261855
2540,2021-09-18,2021,9,3,5,5.942799375126701
1001,2022-09-19,2022,9,3,0,6.881411303642535
2074,2023-10-17,2023,10,4,1,5.0369526024136295
685,2020-12-20,2020,12,4,6,4.51085950651685
1155,2023-11-24,2023,11,4,4,3.1354942159291497
676,2021-07-15,2021,7,3,3,3.6375861597263857
1042,2022-03-24,2022,3,1,3,5.236441962829949
1957,2021-01-19,2021,1,1,1,6.970730078143525
2142,2022-04-21,2022,4,2,3,5.717027701406222
534,2020-09-24,2020,9,3,3,5.799092654460526
2102,2020-06-11,2020,6,2,3,5.8998973535824915
844,2021-06-06,2021,6,2,6,5.2574953720277815
2884,2020-03-06,2020,3,1,4,5.075173815233827
1531,2023-10-04,2023,10,4,2,5.081404364984463
723,2021-12-20,2021,12,4,0,5.736572297479192
123,2022-02-16,2022,2,1,2,4.430816798843313
1406,2021-01-24,2021,1,1,6,5.634789603169249
1289,2020-03-11,2020,3,1,2,6.7912214627261855
2461,2023-03-01,2023,3,1,2,4.859812404361672
184,2022-01-11,2022,1,1,1,5.497168225293202
343,2020-06-13,2020,6,2,5,6.470799503782602
2194,2022-01-07,2022,1,1,4,4.454347296253507
1429,2020-11-15,2020,11,4,6,6.413458957167357
1495,2020-12-19,2020,12,4,5,6.240275845170769
2191,2021-08-20,2021,8,3,4,6.373319789577012
2041,2020-11-13,2020,11,4,4,5.278114659230517
397,2023-08-07,2023,8,3,0,4.174387269895637
1623,2023-05-16,2023,5,2,1,6.825460036255307
945,2021-01-26,2021,1,1,1,4.6913478822291435
1108,2022-11-21,2022,11,4,0,5.638354669333745
2161,2022-11-25,2022,11,4,4,4.859812404361672
1436,2022-02-13,2022,2,1,6,6.660575149839686
2230,2020-11-03,2020,11,4,1,6.424869023905388
1481,2022-08-20,2022,8,3,5,4.174387269895637
2254,2020-02-19,2020,2,1,2,6.55250788703459
2786,2021-04-02,2021,4,2,4,7.052721049232323
2389,2021-06-16,2021,6,2,2,3.4339872044851463
483,2022-10-28,2022,10,4,4,4.74493212836325
2756,2021-10-15,2021,10,4,4,6.814542897259958
2535,2023-04-04,2023,4,2,1,4.343805421853684
320,2022-12-23,2022,12,4,4,6.692083742506628
2474,2023-11-25,2023,11,4,5,6.8885724595653635
154,2022-02-25,2022,2,1,4,4.812184355372417
1970,2023-01-05,2023,1,1,3,7.060476365999801
2645,2023-06-09,2023,6,2,4,6.621405651764134
2572,2023-01-18,2023,1,1,2,4.3694478524670215
378,2023-10-10,2023,10,4,1,5.181783550292085
2778,2023-01-02,2023,1,1,0,6.727431724850855
1672,2022-07-23,2022,7,3,5,6.601230118728877
998,2021-04-18,2021,4,2,6,5.945420608606575
1364,2022-01-28,2022,1,1,4,6.740519359606223
1207,2023-09-05,2023,9,3,1,5.655991810819852
1487,2022-02-20,2022,2,1,6,3.713572066704308
2698,2023-04-20,2023,4,2,3,6.111467339502679
365,2023-03-22,2023,3,1,2,4.51085950651685
817,2020-06-07,2020,6,2,6,6.300785794663244
2358,2021-02-22,2021,2,1,0,6.883462586413092
2620,2020-12-25,2020,12,4,4,6.996681488176539
542,2021-06-07,2021,6,2,0,5.652489180268651
1582,2020-11-16,2020,11,4,0,6.270988431858299
615,2021-06-24,2021,6,2,3,7.2196420401307355
1396,2023-07-09,2023,7,3,6,5.198497031265826
297,2020-01-13,2020,1,1,0,6.478509642208569
1530,2022-06-23,2022,6,2,3,6.698268054115413
2487,2022-09-20,2022,9,3,1,5.049856007249537
2662,2023-12-05,2023,12,4,1,3.7376696182833684
2225,2023-12-20,2023,12,4,2,3.970291913552122
2881,2020-05-16,2020,5,2,5,6.53813982376767
1667,2021-11-01,2021,11,4,0,4.290459441148391
1015,2022-03-26,2022,3,1,5,6.428105272684596
2214,2022-12-22,2022,12,4,3,5.111987788356544
2840,2020-04-05,2020,4,2,6,4.9344739331306915
2267,2021-10-15,2021,10,4,4,6.499787040655854
361,2020-10-27,2020,10,4,1,3.8918202981106265
2872,2021-04-20,2021,4,2,1,5.799092654460526
339,2020-07-19,2020,7,3,6,5.049856007249537
714,2020-09-22,2020,9,3,1,5.655991810819852
418,2021-08-30,2021,8,3,0,4.605170185988092
2030,2021-04-12,2021,4,2,0,6.437751649736401
1068,2021-11-18,2021,11,4,3,4.418840607796598
1557,2022-06-03,2022,6,2,4,6.156978985585555
336,2022-09-06,2022,9,3,1,5.231108616854587
1241,2022-09-26,2022,9,3,0,6.748759547491679
1239,2021-08-09,2021,8,3,0,4.955827057601261
1048,2023-08-01,2023,8,3,1,6.18826412308259
2293,2023-02-01,2023,2,1,2,5.43372200355424
2640,2023-10-11,2023,10,4,2,7.076653815443951
2833,2022-06-25,2022,6,2,5,5.556828061699537
2223,2020-05-02,2020,5,2,5,4.110873864173311
1561,2020-10-17,2020,10,4,5,5.560681631015528
2004,2020-01-23,2020,1,1,3,6.734591659972948
2133,2021-12-03,2021,12,4,4,6.270988431858299
798,2021-08-27,2021,8,3,4,6.293419278846481
1962,2022-01-03,2022,1,1,0,7.2196420401307355
1301,2023-01-21,2023,1,1,5,6.042632833682381
2638,2022-03-20,2022,3,1,6,4.574710978503383
2773,2023-07-13,2023,7,3,3,6.591673732008658
1214,2022-03-22,2022,3,1,1,6.880384082186005
1720,2021-02-16,2021,2,1,1,6.124683390894205
1289,2023-06-01,2023,6,2,3,5.14166355650266
1091,2022-02-17,2022,2,1,3,5.968707559985366
1530,2023-09-08,2023,9,3,4,5.717027701406222
858,2022-08-06,2022,8,3,5,5.54907608489522
545,2021-11-02,2021,11,4,1,4.90527477843843
287,2020-10-14,2020,10,4,2,5.963579343618446
1840,2023-11-24,2023,11,4,4,4.867534450455582
2277,2020-08-17,2020,8,3,0,3.6375861597263857
1639,2023-05-11,2023,5,2,3,6.3473892096560105
2028,2022-10-06,2022,10,4,3,3.6375861597263857
1628,2021-09-10,2021,9,3,4,5.056245805348308
820,2021-10-11,2021,10,4,0,4.110873864173311
208,2021-03-17,2021,3,1,2,4.31748811353631
1957,2023-07-06,2023,7,3,3,3.7612001156935624
1338,2022-03-06,2022,3,1,6,5.087596335232384
649,2023-03-25,2023,3,1,5,4.174387269895637
558,2021-01-09,2021,1,1,5,4.983606621708336
2799,2023-09-02,2023,9,3,5,5.099866427824199
2169,2021-12-13,2021,12,4,0,4.574710978503383
1244,2021-12-25,2021,12,4,5,4.3694478524670215
2976,2022-03-25,2022,3,1,4,6.559615237493242
2007,2022-05-07,2022,5,2,5,5.342334251964811
1029,2022-12-08,2022,12,4,3,5.54907608489522
2248,2022-10-13,2022,10,4,3,6.660575149839686
1133,2023-03-01,2023,3,1,2,5.855071922202427
269,2020-09-06,2020,9,3,6,5.262690188904886
878,2022-02-27,2022,2,1,6,6.293419278846481
1619,2021-01-06,2021,1,1,2,5.43372200355424
1791,2022-05-01,2022,5,2,6,6.810142450115136
1802,2021-12-15,2021,12,4,2,3.9318256327243257
948,2021-02-06,2021,2,1,5,4.795790545596741
2117,2021-01-19,2021,1,1,1,4.59511985013459
2376,2020-05-16,2020,5,2,5,6.428105272684596
229,2021-10-17,2021,10,4,6,5.198497031265826
1498,2022-04-24,2022,4,2,6,4.110873864173311
581,2022-03-10,2022,3,1,3,3.4011973816621555
2783,2021-03-20,2021,3,1,5,5.556828061699537
1399,2022-04-12,2022,4,2,1,5.717027701406222
1556,2020-10-25,2020,10,4,6,6.792344427470809
1643,2021-07-05,2021,7,3,0,6.803505257608338
447,2021-06-18,2021,6,2,4,7.007600613951853
1535,2022-03-19,2022,3,1,5,6.4692503167957724
1331,2023-07-28,2023,7,3,4,4.9344739331306915
914,2020-02-08,2020,2,1,5,5.755742213586912
2489,2022-02-02,2022,2,1,2,5.1298987149230735
2871,2023-10-21,2023,10,4,5,6.4692503167957724
901,2020-02-26,2020,2,1,2,6.523562306149512
2226,2022-08-09,2022,8,3,1,5.602118820879701
2556,2020-03-04,2020,3,1,2,6.003887067106539
2464,2021-05-04,2021,5,2,1,6.20050917404269
2149,2022-10-03,2022,10,4,0,5.968707559985366
1077,2020-11-05,2020,11,4,3,4.852030263919617
2581,2020-11-06,2020,11,4,4,5.855071922202427
944,2020-03-22,2020,3,1,6,4.007333185232471
2823,2021-03-03,2021,3,1,2,5.517452896464707
1162,2023-11-16,2023,11,4,3,5.666426688112432
2739,2023-05-23,2023,5,2,1,4.564348191467836
1629,2023-08-08,2023,8,3,1,6.0844994130751715
1870,2020-01-18,2020,1,1,5,6.194405391104672
2504,2023-08-25,2023,8,3,4,5.1647859739235145
2687,2020-09-13,2020,9,3,6,4.51085950651685
2408,2023-08-26,2023,8,3,5,5.583496308781699
874,2022-07-07,2022,7,3,3,4.867534450455582
293,2021-10-26,2021,10,4,1,5.3981627015177525
1619,2022-05-24,2022,5,2,1,6.5638555265321274
1084,2023-10-13,2023,10,4,4,6.444131256700441
1663,2022-07-20,2022,7,3,2,4.727387818712341
2273,2022-11-03,2022,11,4,3,5.517452896464707
614,2022-12-03,2022,12,4,5,4.204692619390966
1013,2022-05-24,2022,5,2,1,4.276666119016055
1242,2020-09-02,2020,9,3,2,6.175867270105761
621,2021-05-31,2021,5,2,0,6.748759547491679
2820,2021-08-25,2021,8,3,2,6.501289670540389
2998,2021-09-19,2021,9,3,6,5.755742213586912
2813,2020-10-12,2020,10,4,0,6.013715156042802
2042,2022-04-21,2022,4,2,3,5.783825182329737
2823,2021-06-11,2021,6,2,4,5.4680601411351315
1453,2023-08-29,2023,8,3,1,6.150602768446279
1971,2022-10-20,2022,10,4,3,5.081404364984463
773,2022-07-05,2022,7,3,1,5.726847747587197
2380,2023-06-29,2023,6,2,3,6.056784013228625
1607,2022-11-27,2022,11,4,6,6.156978985585555
1053,2023-08-16,2023,8,3,2,6.855408798609928
2313,2022-04-24,2022,4,2,6,5.602118820879701
1617,2021-07-20,2021,7,3,1,5.0689042022202315
908,2021-03-15,2021,3,1,0,6.285998094508865
2137,2020-02-28,2020,2,1,4,6.883462586413092
799,2023-11-04,2023,11,4,5,5.099866427824199
1228,2023-08-13,2023,8,3,6,4.9344739331306915
2297,2023-12-24,2023,12,4,6,7.224753405767971
1389,2023-10-20,2023,10,4,4,4.574710978503383
960,2021-05-24,2021,5,2,0,5.420534999272286
2233,2022-10-11,2022,10,4,1,6.99117688712121
988,2022-03-09,2022,3,1,2,6.175867270105761
728,2023-05-04,2023,5,2,3,6.621405651764134
876,2020-11-14,2020,11,4,5,6.013715156042802
1781,2023-10-15,2023,10,4,6,5.342334251964811
111,2021-01-25,2021,1,1,0,5.056245805348308
